Sido,Sigungu,RegistrationMonth,VehicleType,RegisteredCount
전북,정읍시,2021-07-01,승용,38279
전북,진안군,2021-07-01,승용,8796
전남,강진군,2021-07-01,승용,11651
전남,고흥군,2021-07-01,승용,19105
전남,곡성군,2021-07-01,승용,9615
전남,광양시,2021-07-01,승용,67617
전남,구례군,2021-07-01,승용,8708
전남,나주시,2021-07-01,승용,48256
전남,담양군,2021-07-01,승용,18562
전남,목포시,2021-07-01,승용,78454
전남,무안군,2021-07-01,승용,35668
전남,보성군,2021-07-01,승용,13208
전남,순천시,2021-07-01,승용,115452
전남,신안군,2021-07-01,승용,12021
전남,여수시,2021-07-01,승용,106985
전남,영광군,2021-07-01,승용,19129
전남,영암군,2021-07-01,승용,21765
전남,완도군,2021-07-01,승용,15275
전남,장성군,2021-07-01,승용,18009
전남,장흥군,2021-07-01,승용,12529
전남,진도군,2021-07-01,승용,10368
전남,함평군,2021-07-01,승용,11295
전남,해남군,2021-07-01,승용,23035
전남,화순군,2021-07-01,승용,23674
경북,경산시,2021-07-01,승용,113397
경북,경주시,2021-07-01,승용,112245
경북,고령군,2021-07-01,승용,13423
경북,구미시,2021-07-01,승용,182366
경북,군위군,2021-07-01,승용,9214
경북,김천시,2021-07-01,승용,55064
경북,문경시,2021-07-01,승용,25774
경북,봉화군,2021-07-01,승용,10686
경북,상주시,2021-07-01,승용,34718
경북,성주군,2021-07-01,승용,18941
경북,안동시,2021-07-01,승용,61266
경북,영덕군,2021-07-01,승용,12334
경북,영양군,2021-07-01,승용,5719
경북,영주시,2021-07-01,승용,39267
경북,영천시,2021-07-01,승용,42260
경북,예천군,2021-07-01,승용,21258
경북,울릉군,2021-07-01,승용,3652
경북,울진군,2021-07-01,승용,19117
경북,의성군,2021-07-01,승용,18255
경북,청도군,2021-07-01,승용,16611
경북,청송군,2021-07-01,승용,9423
경북,칠곡군,2021-07-01,승용,53986
경북,포항시 남구,2021-07-01,승용,101094
경북,포항시 북구,2021-07-01,승용,119275
경남,거제시,2021-07-01,승용,91116
경남,거창군,2021-07-01,승용,22602
경남,고성군,2021-07-01,승용,18507
경남,김해시,2021-07-01,승용,228451
경남,남해군,2021-07-01,승용,13257
경남,밀양시,2021-07-01,승용,40999
경남,사천시,2021-07-01,승용,44357
경남,산청군,2021-07-01,승용,12550
경남,양산시,2021-07-01,승용,140210
경남,의령군,2021-07-01,승용,9673
경남,진주시,2021-07-01,승용,135498
경남,창녕군,2021-07-01,승용,24278
경남,창원시 마산합포구,2021-07-01,승용,83339
경남,창원시 마산회원구,2021-07-01,승용,82623
경남,창원시 성산구,2021-07-01,승용,134114
경남,창원시 의창구,2021-07-01,승용,96886
경남,창원시 진해구,2021-07-01,승용,82415
경남,통영시,2021-07-01,승용,41627
경남,하동군,2021-07-01,승용,15744
경남,함안군,2021-07-01,승용,31705
경남,함양군,2021-07-01,승용,12673
경남,합천군,2021-07-01,승용,14798
제주,서귀포시,2021-07-01,승용,73596
제주,제주시,2021-07-01,승용,226961
서울,강남구,2021-08-01,승용,199246
서울,강동구,2021-08-01,승용,127072
서울,강북구,2021-08-01,승용,60979
서울,강서구,2021-08-01,승용,163795
서울,관악구,2021-08-01,승용,99536
서울,광진구,2021-08-01,승용,79785
서울,구로구,2021-08-01,승용,112716
서울,금천구,2021-08-01,승용,69271
서울,노원구,2021-08-01,승용,128647
서울,도봉구,2021-08-01,승용,76642
서울,동대문구,2021-08-01,승용,79847
서울,동작구,2021-08-01,승용,93306
서울,마포구,2021-08-01,승용,100680
서울,서대문구,2021-08-01,승용,74591
서울,서초구,2021-08-01,승용,152378
서울,성동구,2021-08-01,승용,82565
서울,성북구,2021-08-01,승용,103336
서울,송파구,2021-08-01,승용,201888
서울,양천구,2021-08-01,승용,127047
서울,영등포구,2021-08-01,승용,116965
서울,용산구,2021-08-01,승용,69550
서울,은평구,2021-08-01,승용,111043
서울,종로구,2021-08-01,승용,38907
서울,중구,2021-08-01,승용,46065
서울,중랑구,2021-08-01,승용,88818
부산,강서구,2021-08-01,승용,63485
부산,금정구,2021-08-01,승용,67914
부산,기장군,2021-08-01,승용,67317
부산,남구,2021-08-01,승용,79230
부산,동구,2021-08-01,승용,45949
부산,동래구,2021-08-01,승용,80049
부산,부산진구,2021-08-01,승용,107523
부산,북구,2021-08-01,승용,86840
부산,사상구,2021-08-01,승용,65729
부산,사하구,2021-08-01,승용,90508
부산,서구,2021-08-01,승용,24539
부산,수영구,2021-08-01,승용,59408
부산,연제구,2021-08-01,승용,80786
부산,영도구,2021-08-01,승용,25883
부산,중구,2021-08-01,승용,27390
부산,해운대구,2021-08-01,승용,149000
대구,남구,2021-08-01,승용,47622
대구,달서구,2021-08-01,승용,236134
대구,달성군,2021-08-01,승용,112943
대구,동구,2021-08-01,승용,131393
대구,북구,2021-08-01,승용,168823
대구,서구,2021-08-01,승용,55351
대구,수성구,2021-08-01,승용,187941
대구,중구,2021-08-01,승용,53431
인천,강화군,2021-08-01,승용,24993
인천,남동구,2021-08-01,승용,223280
인천,동구,2021-08-01,승용,19842
인천,미추홀구,2021-08-01,승용,136363
인천,부평구,2021-08-01,승용,190298
인천,서구,2021-08-01,승용,204205
인천,연수구,2021-08-01,승용,182713
인천,옹진군,2021-08-01,승용,7996
인천,중구,2021-08-01,승용,56287
광주,광산구,2021-08-01,승용,165330
광주,남구,2021-08-01,승용,79838
광주,동구,2021-08-01,승용,38043
광주,북구,2021-08-01,승용,162281
광주,서구,2021-08-01,승용,121518
대전,대덕구,2021-08-01,승용,69395
대전,동구,2021-08-01,승용,74910
대전,서구,2021-08-01,승용,182040
대전,유성구,2021-08-01,승용,159286
대전,중구,2021-08-01,승용,80528
울산,남구,2021-08-01,승용,134197
울산,동구,2021-08-01,승용,55833
울산,북구,2021-08-01,승용,102517
울산,울주군,2021-08-01,승용,101921
울산,중구,2021-08-01,승용,87692
세종,세종특별자치시,2021-08-01,승용,158469
경기,가평군,2021-08-01,승용,23529
경기,고양시 덕양구,2021-08-01,승용,158663
경기,고양시 일산동구,2021-08-01,승용,109873
경기,고양시 일산서구,2021-08-01,승용,104295
경기,과천시,2021-08-01,승용,23448
경기,광명시,2021-08-01,승용,86811
경기,광주시,2021-08-01,승용,158789
경기,구리시,2021-08-01,승용,59602
경기,군포시,2021-08-01,승용,86143
경기,김포시,2021-08-01,승용,192245
경기,남양주시,2021-08-01,승용,252283
경기,동두천시,2021-08-01,승용,31299
경기,부천시,2021-08-01,승용,250130
경기,성남시 분당구,2021-08-01,승용,174956
경기,성남시 수정구,2021-08-01,승용,66386
경기,성남시 중원구,2021-08-01,승용,59649
경기,수원시 권선구,2021-08-01,승용,165675
경기,수원시 영통구,2021-08-01,승용,137815
경기,수원시 장안구,2021-08-01,승용,89310
경기,수원시 팔달구,2021-08-01,승용,63817
경기,시흥시,2021-08-01,승용,207707
경기,안산시 단원구,2021-08-01,승용,128510
경기,안산시 상록구,2021-08-01,승용,120560
경기,안성시,2021-08-01,승용,83420
경기,안양시 동안구,2021-08-01,승용,105025
경기,안양시 만안구,2021-08-01,승용,72255
경기,양주시,2021-08-01,승용,88880
경기,양평군,2021-08-01,승용,47683
경기,여주시,2021-08-01,승용,47814
경기,연천군,2021-08-01,승용,16827
경기,오산시,2021-08-01,승용,94720
경기,용인시 기흥구,2021-08-01,승용,173619
경기,용인시 수지구,2021-08-01,승용,138918
경기,용인시 처인구,2021-08-01,승용,108126
경기,의왕시,2021-08-01,승용,57843
경기,의정부시,2021-08-01,승용,141839
경기,이천시,2021-08-01,승용,93404
경기,파주시,2021-08-01,승용,185277
경기,평택시,2021-08-01,승용,249411
경기,포천시,2021-08-01,승용,63624
경기,하남시,2021-08-01,승용,110471
경기,화성시,2021-08-01,승용,388185
강원,강릉시,2021-08-01,승용,88422
강원,고성군,2021-08-01,승용,10464
강원,동해시,2021-08-01,승용,37411
강원,삼척시,2021-08-01,승용,24725
강원,속초시,2021-08-01,승용,31775
강원,양구군,2021-08-01,승용,8422
강원,양양군,2021-08-01,승용,11599
강원,영월군,2021-08-01,승용,14339
강원,원주시,2021-08-01,승용,146122
강원,인제군,2021-08-01,승용,13395
강원,정선군,2021-08-01,승용,13838
강원,철원군,2021-08-01,승용,16477
강원,춘천시,2021-08-01,승용,112386
강원,태백시,2021-08-01,승용,15813
강원,평창군,2021-08-01,승용,16441
강원,홍천군,2021-08-01,승용,26359
강원,화천군,2021-08-01,승용,9517
강원,횡성군,2021-08-01,승용,17891
충북,괴산군,2021-08-01,승용,14377
충북,단양군,2021-08-01,승용,10333
충북,보은군,2021-08-01,승용,11376
충북,영동군,2021-08-01,승용,16234
충북,옥천군,2021-08-01,승용,18928
충북,음성군,2021-08-01,승용,43129
충북,제천시,2021-08-01,승용,51983
충북,증평군,2021-08-01,승용,15514
충북,진천군,2021-08-01,승용,40104
충북,청원군,2021-08-01,승용,8
충북,청주시 상당구,2021-08-01,승용,78819
충북,청주시 서원구,2021-08-01,승용,88521
충북,청주시 청원구,2021-08-01,승용,87020
충북,청주시 흥덕구,2021-08-01,승용,112691
충북,충주시,2021-08-01,승용,87484
충남,공주시,2021-08-01,승용,39857
충남,금산군,2021-08-01,승용,19125
충남,논산시,2021-08-01,승용,43489
충남,당진시,2021-08-01,승용,75732
충남,보령시,2021-08-01,승용,38432
충남,부여군,2021-08-01,승용,22129
충남,서산시,2021-08-01,승용,75243
충남,서천군,2021-08-01,승용,18759
충남,아산시,2021-08-01,승용,144331
충남,예산군,2021-08-01,승용,30472
충남,천안시 동남구,2021-08-01,승용,108570
충남,천안시 서북구,2021-08-01,승용,172135
충남,청양군,2021-08-01,승용,10590
충남,태안군,2021-08-01,승용,23083
충남,홍성군,2021-08-01,승용,39613
전북,고창군,2021-08-01,승용,18860
전북,군산시,2021-08-01,승용,109149
전북,김제시,2021-08-01,승용,30716
전북,남원시,2021-08-01,승용,27409
전북,무주군,2021-08-01,승용,8211
전북,부안군,2021-08-01,승용,18086
전북,순창군,2021-08-01,승용,9246
전북,완주군,2021-08-01,승용,38381
전북,익산시,2021-08-01,승용,108069
전북,임실군,2021-08-01,승용,9061
전북,장수군,2021-08-01,승용,7499
전북,전주시 덕진구,2021-08-01,승용,149669
전북,전주시 완산구,2021-08-01,승용,132374
전북,정읍시,2021-08-01,승용,38405
전북,진안군,2021-08-01,승용,8801
전남,강진군,2021-08-01,승용,11657
전남,고흥군,2021-08-01,승용,19130
전남,곡성군,2021-08-01,승용,9612
전남,광양시,2021-08-01,승용,67824
전남,구례군,2021-08-01,승용,8703
전남,나주시,2021-08-01,승용,48342
전남,담양군,2021-08-01,승용,18582
전남,목포시,2021-08-01,승용,78377
전남,무안군,2021-08-01,승용,35940
전남,보성군,2021-08-01,승용,13200
전남,순천시,2021-08-01,승용,115596
전남,신안군,2021-08-01,승용,12071
전남,여수시,2021-08-01,승용,107072
전남,영광군,2021-08-01,승용,19099
전남,영암군,2021-08-01,승용,21761
전남,완도군,2021-08-01,승용,15278
전남,장성군,2021-08-01,승용,17962
전남,장흥군,2021-08-01,승용,12530
전남,진도군,2021-08-01,승용,10384
전남,함평군,2021-08-01,승용,11303
전남,해남군,2021-08-01,승용,23090
전남,화순군,2021-08-01,승용,23841
경북,경산시,2021-08-01,승용,113658
경북,경주시,2021-08-01,승용,112425
경북,고령군,2021-08-01,승용,13430
경북,구미시,2021-08-01,승용,182298
경북,군위군,2021-08-01,승용,9207
경북,김천시,2021-08-01,승용,55183
경북,문경시,2021-08-01,승용,25782
경북,봉화군,2021-08-01,승용,10685
경북,상주시,2021-08-01,승용,34703
경북,성주군,2021-08-01,승용,18974
경북,안동시,2021-08-01,승용,61285
경북,영덕군,2021-08-01,승용,12330
경북,영양군,2021-08-01,승용,5740
경북,영주시,2021-08-01,승용,39245
경북,영천시,2021-08-01,승용,42345
경북,예천군,2021-08-01,승용,21323
경북,울릉군,2021-08-01,승용,3645
경북,울진군,2021-08-01,승용,19149
경북,의성군,2021-08-01,승용,18227
경북,청도군,2021-08-01,승용,16603
경북,청송군,2021-08-01,승용,9460
경북,칠곡군,2021-08-01,승용,54073
경북,포항시 남구,2021-08-01,승용,101188
경북,포항시 북구,2021-08-01,승용,119527
경남,거제시,2021-08-01,승용,91136
경남,거창군,2021-08-01,승용,22568
경남,고성군,2021-08-01,승용,18504
경남,김해시,2021-08-01,승용,228648
경남,남해군,2021-08-01,승용,13283
경남,밀양시,2021-08-01,승용,40964
경남,사천시,2021-08-01,승용,44376
경남,산청군,2021-08-01,승용,12587
경남,양산시,2021-08-01,승용,140368
경남,의령군,2021-08-01,승용,9680
경남,진주시,2021-08-01,승용,135832
경남,창녕군,2021-08-01,승용,24281
경남,창원시 마산합포구,2021-08-01,승용,83140
경남,창원시 마산회원구,2021-08-01,승용,82759
경남,창원시 성산구,2021-08-01,승용,134662
경남,창원시 의창구,2021-08-01,승용,96909
경남,창원시 진해구,2021-08-01,승용,82634
경남,통영시,2021-08-01,승용,41650
경남,하동군,2021-08-01,승용,15783
경남,함안군,2021-08-01,승용,31626
경남,함양군,2021-08-01,승용,12697
경남,합천군,2021-08-01,승용,14789
제주,서귀포시,2021-08-01,승용,73818
제주,제주시,2021-08-01,승용,227675
서울,강남구,2021-09-01,승용,199592
서울,강동구,2021-09-01,승용,127111
서울,강북구,2021-09-01,승용,60963
서울,강서구,2021-09-01,승용,163865
서울,관악구,2021-09-01,승용,99473
서울,광진구,2021-09-01,승용,79843
서울,구로구,2021-09-01,승용,112697
서울,금천구,2021-09-01,승용,69351
서울,노원구,2021-09-01,승용,128491
서울,도봉구,2021-09-01,승용,76688
서울,동대문구,2021-09-01,승용,79874
서울,동작구,2021-09-01,승용,93301
서울,마포구,2021-09-01,승용,100787
서울,서대문구,2021-09-01,승용,74666
서울,서초구,2021-09-01,승용,152269
서울,성동구,2021-09-01,승용,82519
서울,성북구,2021-09-01,승용,103389
서울,송파구,2021-09-01,승용,202263
서울,양천구,2021-09-01,승용,127122
서울,영등포구,2021-09-01,승용,116953
서울,용산구,2021-09-01,승용,69462
서울,은평구,2021-09-01,승용,111123
서울,종로구,2021-09-01,승용,38939
서울,중구,2021-09-01,승용,48622
서울,중랑구,2021-09-01,승용,88869
부산,강서구,2021-09-01,승용,63739
부산,금정구,2021-09-01,승용,67929
부산,기장군,2021-09-01,승용,67458
부산,남구,2021-09-01,승용,79116
부산,동구,2021-09-01,승용,46429
부산,동래구,2021-09-01,승용,80103
부산,부산진구,2021-09-01,승용,105011
부산,북구,2021-09-01,승용,86998
부산,사상구,2021-09-01,승용,65737
부산,사하구,2021-09-01,승용,90697
부산,서구,2021-09-01,승용,24531
부산,수영구,2021-09-01,승용,59374
부산,연제구,2021-09-01,승용,81271
부산,영도구,2021-09-01,승용,25903
부산,중구,2021-09-01,승용,27578
부산,해운대구,2021-09-01,승용,149125
대구,남구,2021-09-01,승용,47578
대구,달서구,2021-09-01,승용,236113
대구,달성군,2021-09-01,승용,113263
대구,동구,2021-09-01,승용,131193
대구,북구,2021-09-01,승용,168937
대구,서구,2021-09-01,승용,55109
대구,수성구,2021-09-01,승용,188234
대구,중구,2021-09-01,승용,53172
인천,강화군,2021-09-01,승용,25067
인천,남동구,2021-09-01,승용,222372
인천,동구,2021-09-01,승용,19802
인천,미추홀구,2021-09-01,승용,136871
인천,부평구,2021-09-01,승용,190747
인천,서구,2021-09-01,승용,205785
인천,연수구,2021-09-01,승용,183070
인천,옹진군,2021-09-01,승용,8026
인천,중구,2021-09-01,승용,56662
광주,광산구,2021-09-01,승용,165667
광주,남구,2021-09-01,승용,80124
광주,동구,2021-09-01,승용,38134
광주,북구,2021-09-01,승용,162573
광주,서구,2021-09-01,승용,121600
대전,대덕구,2021-09-01,승용,69411
대전,동구,2021-09-01,승용,75050
대전,서구,2021-09-01,승용,182393
